tenure,MonthlyCharges,Churn,TotalCharges_log
36,70.7,0,0.6725833441480998
35,108.35,0,0.9183499525704489
59,83.25,0,1.0952705050954492
52,20.4,0,0.15274794307522208
66,54.65,0,0.902398197638152
72,115.6,0,1.411581295828983
47,113.45,0,1.140061123525234
68,54.45,0,0.9097258405354964
67,26.1,0,0.45073048524734466
9,50.1,0,-0.3530134181883167
55,59.2,0,0.8187470206371195
72,84.4,0,1.2252425172464205
31,20.1,0,-0.23062830705290527
69,19.4,0,0.28388908791913753
66,25.3,0,0.41959866750548624
66,70.85,0,1.0682101334720913
45,78.75,0,0.8969947137837906
61,20.55,0,0.26497763756439185
70,113.05,0,1.384350211906249
4,63.75,0,-0.8258723982785837
72,73.0,0,1.1338645789696515
13,76.2,0,0.08703576972681008
58,70.1,0,0.9701364511629823
10,19.8,0,-0.9077165837935405
25,69.3,0,0.46941189129734806
65,110.8,0,1.3329191234474376
53,111.8,0,1.1952151934950255
69,107.2,0,1.3390148304544147
16,20.1,0,-0.6585269319416807
2,19.65,0,-1.9119484657059993
34,90.15,0,0.8094440837274395
54,105.85,0,1.1970258866117045
36,34.85,0,0.24621244271520779
15,25.05,0,-0.5216509578909483
71,89.3,0,1.2544268003336438
3,20.05,0,-1.5049607276696324
29,55.35,0,0.40572734518434805
54,100.05,0,1.137929914002899
28,96.6,0,0.7139534225915031
64,43.85,0,0.7292391368722732
27,86.45,0,0.6444427759401309
72,85.25,0,1.223875953146206
9,24.6,0,-0.9337551857659412
41,25.25,0,0.0964830637733995
33,95.0,0,0.784934255097973
72,25.75,0,0.4867313672031991
45,81.4,0,0.9266088302490515
72,94.65,0,1.2884802556757602
72,109.2,0,1.3850825814379484
5,105.3,0,-0.2728521254935997
71,90.55,0,1.2559227993161386
4,65.55,0,-0.7963943777156437
68,58.25,0,0.9587566026796982
66,105.2,0,1.305746791258309
72,93.25,0,1.2830612155208936
1,45.35,0,-1.816958863740621
19,34.3,0,-0.24354229773064795
46,84.25,0,0.9383421353825963
67,84.8,0,1.1721040738279418
62,20.45,0,0.26086146655710724
23,57.2,0,0.31860883426447834
68,64.35,0,1.0414340435168583
45,95.0,0,1.0175358340468321
69,99.15,0,1.3001953804606736
39,81.5,0,0.8051463553176933
60,44.45,0,0.7344057682949502
65,55.15,0,0.9094204677109438
72,42.1,0,0.7752981669718776
53,97.75,0,1.1070113998695623
35,49.2,0,0.4298811323824549
64,86.4,0,1.1544583846249414
3,70.7,0,-0.8273835277736407
72,24.1,0,0.44184949195889694
4,54.7,0,-0.8020474588133926
17,19.4,0,-0.5405495637843571
23,25.6,0,-0.31475046593085937
35,89.7,0,0.8167321375915588
7,78.5,0,-0.2501554978307429
34,40.55,0,0.27439934615746137
16,74.75,0,0.17446804954121545
72,116.45,0,1.3956939101261017
1,20.45,0,-2.2973465619058344
61,84.9,0,1.1337816987904816
53,69.7,0,0.9189268019441261
18,93.9,0,0.44516344231545285
53,48.7,0,0.6684136565943788
48,104.5,0,1.1100753919900623
1,72.1,0,-1.532897881958218
31,21.0,0,-0.1254629770564534
10,20.0,0,-0.9063100656178493
7,34.65,0,-0.7722633581028538
18,103.6,0,0.4670876944782849
5,20.5,0,-1.3053377362461658
13,64.75,0,0.01720355149207687
60,59.8,0,0.8901191365582269
71,109.6,0,1.38316869118981
12,30.25,0,-0.5220722552830906
57,100.6,0,1.1735943715451054
35,20.05,0,-0.08316172146194932
72,24.75,0,0.4850242618856507
44,49.05,0,0.6080900334952408
21,79.2,0,0.4446451209697827
50,20.15,0,0.0918402880018466
72,79.2,0,1.1498423287660453
65,90.65,0,1.2080911199517361
35,106.9,0,0.9233980476475167
30,64.5,0,0.508331028749504
4,25.25,0,-1.3197125052402474
16,54.1,0,0.025418694009484048
23,55.8,0,0.27533842527750907
1,20.45,0,-2.2973465619058344
51,111.55,0,1.1855482553545797
8,56.3,0,-0.46932752714014014
56,110.5,0,1.2296290097637248
71,93.25,0,1.2812412356733172
33,80.6,0,0.7061853268757293
4,19.95,0,-1.653432259058771
50,75.5,0,0.9665313842580491
57,101.3,0,1.191971757018961
4,19.7,0,-1.2301288412549432
50,108.25,0,1.1532372778784423
52,72.95,0,0.9354436863968079
14,18.8,0,-0.7501242554604473
10,85.95,0,0.003750154282331117
45,109.75,0,1.0891380409138884
72,83.7,0,1.2252885290614541
23,75.4,0,0.4082345563093268
53,54.9,0,0.7926764812080869
52,89.25,0,1.0567335531905275
45,85.7,0,0.9269801470290747
10,20.35,0,-0.9804871292011585
71,113.65,0,1.407503178624381
11,45.2,0,-0.34287741458078785
42,54.75,0,0.6306381744992788
52,91.6,0,1.053428820608361
42,20.25,0,0.001060708489724836
41,89.55,0,0.9189518702489367
68,19.95,0,0.29829932370140855
70,79.7,0,1.1880442043690957
11,25.2,0,-0.7759253152873833
59,50.25,0,0.7827133277678735
4,86.05,0,-0.6339445744717982
58,20.3,0,0.1915514521887439
29,71.0,0,0.5550198600034179
34,19.6,0,-0.1425605068380137
70,75.35,0,1.1539656434454952
8,94.75,0,-0.07257933092620406
42,66.5,0,0.7318954854841021
52,19.65,0,0.1141086214239017
1,19.65,0,-2.3210445399434643
59,19.5,0,0.22391663497878803
31,94.5,0,0.7789069471961572
28,20.25,0,-0.2903320870578737
18,50.0,0,0.028005308193819
1,75.55,0,-1.504145723649125
69,61.4,0,0.9718122202975963
19,25.6,0,-0.35063997167624034
62,24.8,0,0.34134500770813103
71,114.0,0,1.408197428169138
72,104.15,0,1.3378166662429989
4,19.75,0,-1.4821406875034457
72,95.9,0,1.3072995408082306
35,102.05,0,0.8708152557513461
71,105.75,0,1.3445914989835543
11,54.55,0,-0.21807989884108525
3,74.75,0,-0.7940431065936917
49,79.3,0,0.9471651791669593
6,26.35,0,-0.9538129666574996
57,99.65,0,1.1607267814278333
42,78.45,0,0.8563598208850797
63,104.5,0,1.2738462433391593
16,79.5,0,0.24473582249335865
68,103.25,0,1.3179869427594906
29,31.2,0,0.050948764189303934
13,53.45,0,-0.10751992617349232
48,79.65,0,0.9420087608811293
71,115.05,0,1.3959311344388752
67,109.9,0,1.3403169792674574
72,68.75,0,1.0875524165562944
71,25.45,0,0.46129994731193663
32,35.15,0,0.12971063631899213
72,85.1,0,1.2312413357184673
60,105.9,0,1.255655050269256
48,69.55,0,0.867747696062102
46,19.95,0,0.03793687283434972
32,81.1,0,0.6986524371983134
27,19.4,0,-0.38438170740368216
18,19.8,0,-0.5685168872208914
40,61.9,0,0.7052442633607274
60,71.75,0,1.0183485641743513
6,18.95,0,-1.2716280139708585
46,24.95,0,0.1943092018441659
47,65.0,0,0.7577787327757021
4,50.7,0,-0.8586908989133488
66,29.45,0,0.525276225872506
68,24.0,0,0.41605203306494465
68,54.4,0,0.9179316120283647
71,61.4,0,1.0091328449815629
51,81.0,0,0.9757761199131504
51,86.35,0,1.0028540462947713
12,86.55,0,0.13903379038744387
72,107.45,0,1.360748644669256
17,82.65,0,0.338722771696215
21,71.7,0,0.35006248386130595
14,92.9,0,0.2798264202680393
41,94.3,0,0.945750009335246
5,20.2,0,-1.4406995910753009
2,44.5,0,-1.395994311625556
14,84.8,0,0.21428912511352471
49,20.15,0,0.08187407661694909
54,65.65,0,0.891089789103861
54,74.55,0,0.9916967895678794
1,45.4,0,-1.8162866502125299
13,50.55,0,-0.2083218069431916
22,20.75,0,-0.395152751788478
64,53.85,0,0.8612278557271195
32,72.8,0,0.6265379948890789
44,94.4,0,1.006959865144822
65,67.05,0,1.0090171437113191
54,80.6,0,1.0076270511249463
72,53.8,0,0.955100705948858
17,101.8,0,0.44821102040336347
60,84.95,0,1.0997571287636694
72,25.0,0,0.48169706639269433
23,75.0,0,0.4574055439079333
72,89.7,0,1.2495927212064404
50,109.65,0,1.1502922143788652
1,19.15,0,-2.336326628217334
61,73.8,0,1.051844137687912
15,84.45,0,0.2562827192658242
68,101.05,0,1.2906154168651403
41,101.1,0,0.9650741884687988
1,19.65,0,-2.3210445399434643
16,19.35,0,-0.6597871203179683
61,75.35,0,1.0669526630427266
47,21.3,0,0.12420455343856417
35,110.8,0,0.9365088285926689
2,45.4,0,-1.4616462325213515
10,19.5,0,-0.8268336022809583
41,78.45,0,0.8089757715014232
39,19.35,0,-0.05667537928608588
4,74.65,1,-0.6476075987855776
1,25.25,1,-2.171440579484929
52,84.1,1,1.0146470725659866
19,95.15,1,0.46116065763850256
37,101.9,1,0.887347533993523
22,94.7,1,0.5034525481342929
3,56.15,1,-1.00982633100572
28,92.35,1,0.6947498316570878
49,84.5,1,1.0010547068856606
1,46.0,1,-1.808276116204932
8,85.2,1,-0.19157942533465006
8,19.75,1,-1.1015893681735591
1,20.85,1,-2.2858270104353178
15,83.05,1,0.2418215608018054
1,44.9,1,-1.8230416240554803
46,110.0,1,1.085841282860717
3,91.05,1,-0.6734974929994633
1,69.65,1,-1.5541524071555546
42,74.15,1,0.829168971899943
1,73.6,1,-1.5202337095181742
37,85.7,1,0.8178239313084847
63,107.5,1,1.3000502917356178
3,63.6,1,-1.0576919068453994
10,89.8,1,0.04289504238717045
43,75.2,1,0.8231959489239652
19,55.0,1,0.1270083150773422
14,100.55,1,0.31518517238412025
1,40.1,1,-1.8919091292898353
36,84.9,1,0.7970505669069136
44,84.8,1,0.9407593621169632
4,84.8,1,-0.5169517745059478
50,103.85,1,1.1038763766055453
1,74.4,1,-1.5135832146007984
1,20.5,1,-2.295894924493586
49,103.7,1,1.1061579556834
47,85.3,1,0.9696282187022637
17,93.85,1,0.40141114755578755
1,45.05,1,-1.8210074363230904
9,84.45,1,-0.07016567998506881
26,89.15,1,0.6115609352824071
1,74.7,1,-1.5111074549469752
3,79.4,1,-0.8867935727593756
1,75.45,1,-1.5049607276696324
24,49.55,1,0.21764352373160045
6,79.05,1,-0.4201976491681031
13,90.5,1,0.21286450559172101
14,89.65,1,0.21658754506490868
4,54.3,1,-0.9170165163593597
12,56.65,1,-0.16492250063076386
71,93.7,1,1.273330548006753
56,104.55,1,1.193592894950422
2,79.7,1,-1.0215465368348196
64,100.05,1,1.2411676830499034
1,19.45,1,-2.327112500120953
34,73.95,1,0.675676981344936
40,104.8,1,0.9827848881966283
59,106.75,1,1.2410380939690113
35,100.25,1,0.8842190998740008
1,19.95,1,-2.312051913085237
10,84.6,1,0.008770801878894837
1,25.1,1,-2.175013529016112
5,80.6,1,-0.44793512107216943
1,91.7,1,-1.38479685497407
2,66.4,1,-1.3659171945324926
8,69.7,1,-0.2613727956683861
1,81.1,1,-1.4605060713010034
1,19.9,1,-2.313541705877499
1,48.95,1,-1.7703219539895352
51,94.8,1,1.0810662078208568
10,86.05,1,-0.01427813979482127
10,94.85,1,0.06900840656019941
61,105.55,1,1.243877888215304
1,19.5,1,-2.3255899645977673
67,118.35,1,1.3791874130184087
41,113.6,1,1.0489883016899195
1,74.2,1,-1.515239199603292
25,58.6,1,0.35238881945606104
4,24.25,1,-1.3562055030504085
39,50.75,1,0.5340906015155105
1,90.6,1,-1.39223943695536
3,29.7,1,-1.38479685497407
19,89.65,1,0.4512614663617983
10,79.95,1,0.002733890019984178
1,70.1,1,-1.5501938034640435
1,68.95,1,-1.5603606318620922
8,20.15,1,-1.0553084264520731
13,95.25,1,0.22949634748695288
1,99.75,1,-1.3328775185193193
48,106.1,1,1.1118869634752788
4,78.85,1,-0.6655957994601389
5,96.25,1,-0.3175370997378321
52,96.25,1,1.1004320305804414
6,49.15,1,-0.7141228132415708
44,100.55,1,1.0217023234983582
36,84.75,1,0.7935762347686548
23,81.0,1,0.5041680680726037
15,58.6,1,0.05996113035514694
1,20.0,1,-2.31056567164984
6,55.3,1,-0.6021912968257517
2,54.4,1,-1.2498557416223497
9,79.55,1,-0.10294154282798512
1,45.3,1,-1.8176318028096283
2,44.7,1,-1.3714883883839215
66,80.55,1,1.1338527396185714
1,20.2,1,-2.3046558834506436
9,54.55,1,-0.3402902343628141
13,82.0,1,0.17328102416939672
24,102.95,1,0.6687882003411448
7,84.55,1,-0.17257439370811153
1,45.8,1,-1.8109348749756855
4,74.9,1,-0.6070021076304707
4,50.85,1,-0.7902735002766896
42,77.95,1,0.8583152820439881
33,110.45,1,0.9064096413627412
1,35.05,1,-1.9736478775661646
9,95.5,1,-0.018022313831864933
3,75.15,1,-0.8523596579346544
1,60.15,1,-1.6441877702863956
1,69.6,1,-1.554593807518705
2,49.25,1,-1.3939433953455842
15,85.9,1,0.24736669081974996
1,25.1,1,-2.175013529016112
17,89.4,1,0.36746395346405325
35,85.3,1,0.7658633969779345
5,81.3,1,-0.44681355576359094
2,69.6,1,-1.161376256673421
4,70.9,1,-0.7090965801900301
6,47.95,1,-0.6400253572649529
31,98.9,1,0.7645374845900312
2,80.6,1,-1.0570951819758816
7,81.1,1,-0.24408173191113047
20,94.55,1,0.4984699906397958
16,98.75,1,0.38663407410643985
54,55.0,1,0.802200839956619
67,102.95,1,1.3011828999291324
1,45.1,1,-1.820330845929066
12,19.8,1,-0.816611305523317
5,24.95,1,-1.3288679999621629
13,45.55,1,-0.22249529983074592
10,29.65,1,-0.6685738644251158
5,100.5,1,-0.3156577830741129
54,79.5,1,1.01773555014415
3,80.4,1,-0.8318004812880605
28,105.7,1,0.7789697060654944
5,85.3,1,-0.4351940083580224
24,101.25,1,0.6545098881510604
46,101.0,1,1.0604272291454793
2,79.2,1,-0.9927386927455899
1,69.6,1,-1.554593807518705
23,99.25,1,0.5860796777420323
1,35.25,1,-1.970198474649258
1,69.9,1,-1.5519500806448319
4,84.05,1,-0.584614063367976
11,66.35,1,-0.08814270733406654
1,20.3,1,-2.301721863980029
4,74.8,1,-0.6067124098074431
15,74.2,1,0.1769726990549596
64,70.2,1,1.0333351975591145
1,69.1,1,-1.5590250840749156
13,96.65,1,0.19267744473120507
1,78.45,1,-1.4809624610358132
29,94.45,1,0.7067845143215229
14,46.35,1,-0.15282489239809818
14,89.95,1,0.2009524687501575
9,72.9,1,-0.16821086912474037
53,106.1,1,1.1909084597143982
47,100.05,1,1.0853615786046513
17,90.2,1,0.33194715994299484
3,54.7,1,-1.0050529190970159
58,103.25,1,1.2171325217696378
1,19.55,1,-2.3240711380563868
72,109.25,1,1.4031369075081666
3,75.8,1,-0.7730192417924178
39,104.7,1,0.9832222155563827
14,78.95,1,0.15911204795892983
20,82.4,1,0.3885151493176601
1,24.05,1,-2.2006144621442423
9,45.15,1,-0.4465894846068546
8,100.85,1,-0.025236782328243466
31,79.85,1,0.6452468956053545
32,91.05,1,0.7737180073352096
6,99.95,1,-0.27619548285566287
1,69.2,1,-1.5581363056109254
14,86.3,1,0.20229904548349353
44,96.1,1,1.0168577487161248
7,80.3,1,-0.30046921105311253
1,79.25,1,-1.4747159167435138
2,93.85,1,-0.9124280267695332
41,99.8,1,1.001706287070194
61,106.6,1,1.258293440905731
43,89.55,1,0.9398226874626396
7,74.65,1,-0.30712097299679236
1,85.45,1,-1.4283170277964017
38,99.25,1,0.9268233958058961
45,54.15,1,0.6229885333001908
4,80.8,1,-0.5866674358395471
71,106.0,1,1.372727691547694
7,95.0,1,-0.16430488989486358
38,70.15,1,0.6689504327822843
7,84.8,1,-0.27699146069646946
11,76.5,1,-0.011410370634275895
53,85.45,1,1.0383575467691613
1,44.7,1,-1.8257642396785019
12,59.8,1,-0.09916599710050136
4,80.85,1,-0.6448304093967628
17,64.7,1,0.15414565251834803
4,97.95,1,-0.4962330362430281
7,49.75,1,-0.5888213987327636
68,105.3,1,1.3375263726808198
8,100.6,1,-0.025350767152030943
1,74.45,1,-1.513169904683834
34,78.3,1,0.6854382563160991
4,70.15,1,-0.7197683145064462
1,44.35,1,-1.8305576140940554
2,96.0,1,-0.98578434022435
14,75.35,1,0.11465526557798171
39,30.1,1,0.17554270304526834
1,29.7,1,-2.0738060056878505
3,70.3,1,-0.8008600069927693
19,106.6,1,0.5097823282570219
31,99.95,1,0.8208629979241788
16,39.0,1,-0.14159824319019323
3,34.25,1,-1.1261963727102693
3,78.5,1,-0.7838272271065551
35,99.05,1,0.8604849265837371
1,19.75,1,-2.3180325631344734
12,95.5,1,0.1665860060715452
1,70.3,1,-1.548442459652619
1,80.15,1,-1.4677625585741028
1,86.6,1,-1.4200778997402617
21,104.4,1,0.5900149192336899
19,44.85,1,0.028598017634650776
1,43.3,1,-1.8451628973709022
67,90.6,1,1.2211080735055655
3,19.85,1,-1.6085224362483759
16,93.2,1,0.3811743568540124
17,70.0,1,0.18276897537540931
1,69.4,1,-1.5563625405826718
58,45.3,1,0.7062088352740843
27,104.3,1,0.7551436962720105
11,44.05,1,-0.353463466767627
1,90.85,1,-1.3905401227747374
1,76.0,1,-1.5004913322803353
17,81.5,1,0.2759715050275285
1,79.35,1,-1.4739394807939687
2,70.35,1,-1.127530491593587
1,68.65,1,-1.5630403408020228
1,74.35,1,-1.5139967986868816
27,36.5,1,0.11831754152295751
32,85.0,1,0.7040541384200543
9,45.4,1,-0.443089509409767
2,75.9,1,-1.1086756416552388
14,80.45,1,0.14200426425170878
31,86.55,1,0.7169760011527505
9,79.9,1,-0.08738672180767194
1,73.55,1,-1.5206517303095008
59,19.35,1,0.1578387483985873
15,85.6,1,0.2835881983047666
1,74.4,1,-1.5135832146007984
46,100.7,1,1.041653703707411
66,105.0,1,1.3231513049099688
1,24.75,1,-2.18343091030523
6,50.8,1,-0.6757582289177223
3,95.1,1,-0.6353581284079396
1,91.3,1,-1.387492980199955
25,90.4,1,0.5838524583834782
11,74.95,1,-0.020581256530132874
2,79.75,1,-1.023427316502101
1,80.2,1,-1.4673785253085532
1,45.75,1,-1.8116013400171354
2,44.6,1,-1.464696895424394
68,89.6,1,1.2284195664678397
4,72.2,1,-0.6391094504843616
2,45.0,1,-1.35364106555573
1,50.55,1,-1.750663876758635
6,95.75,1,-0.2472196874452196
1,25.8,1,-2.1585122032444
36,65.4,1,0.6692124114310305
2,25.05,1,-1.6841882590628403
16,94.25,1,0.3442924019584346
30,40.3,1,0.19806470356159658
1,81.95,1,-1.4540842479248264
53,20.8,1,0.11213062873826098
1,43.95,1,-1.8360812647246572
11,74.55,1,-0.02129813649965414
42,84.3,1,0.8948705141946953
9,44.2,1,-0.4664684175235318
32,93.2,1,0.7687407468666929
12,83.8,1,0.11695804931085563
7,89.35,1,-0.18717983991615775
1,69.6,1,-1.554593807518705
7,73.75,1,-0.27904293933453844
11,20.1,1,-0.8393257875073464
53,19.75,1,0.1304805816842306
1,44.4,1,-1.8298705859397897
15,20.0,1,-0.6757582289177223
66,110.85,1,1.353719655360259
6,91.0,1,-0.29540934494356785
67,87.4,1,1.2068075285771047
53,60.05,1,0.8292172208677747
7,69.0,1,-0.32431310578231504
49,96.2,1,1.0654945121475854
1,69.8,1,-1.5528300779495785
5,80.0,1,-0.4525170532895193
9,48.75,1,-0.4092703625229048
6,94.5,1,-0.24537828135036913
18,39.05,1,-0.1508235056295379
21,41.9,1,-0.009814610503783796
2,49.25,1,-1.3888454275565394
53,94.25,1,1.0849647442293993
6,75.5,1,-0.41520694681050796
62,100.15,1,1.2440614574410964
47,107.35,1,1.1163047164633497
22,40.05,1,0.019223288148176063
1,19.45,1,-2.327112500120953
22,79.35,1,0.4403029348672481
2,91.4,1,-0.9224394852002674
5,81.0,1,-0.4880387738959143
21,111.2,1,0.6222627617790356
10,98.5,1,0.12177839117167823
1,25.15,1,-2.1738202693467903
22,83.3,1,0.48058404380568914
13,79.25,1,0.1646278449553118
22,59.0,1,0.24003665242340916
15,105.1,1,0.38474730638519583
1,71.55,1,-1.5376066292666417
29,99.05,1,0.7733698341164517
3,69.65,1,-0.8428407251453747
1,70.75,1,-1.5445198309272394
10,95.35,1,0.03193454863337913
2,87.15,1,-0.9548245590701827
59,41.05,1,0.6577069895459339
10,86.45,1,-0.01670929372856087
7,85.2,1,-0.21673552714260033
38,105.0,1,0.9666552438039064
2,62.05,1,-1.2275102822319006
41,79.9,1,0.8475772472928297
40,104.5,1,0.9682709032339707
65,105.25,1,1.292077674796961
5,70.0,1,-0.5593227413330145
2,76.4,1,-1.0375242723670712
2,24.45,1,-1.7886888094210343
8,94.2,1,-0.05819557019016431
4,78.45,1,-0.5911711338834094
19,103.3,1,0.5344932350373551
6,44.75,1,-0.7137788253779995
72,54.2,1,0.9527306351001351
1,46.3,1,-1.8043091166907836
7,70.1,1,-0.3745914668688796
5,83.6,1,-0.46515915562835974
13,100.35,1,0.2897161350324125
29,98.5,1,0.7841049275568301
1,70.9,1,-1.5432177532101896
15,29.7,1,-0.4148519920688356
2,55.05,1,-1.3145834534364595
5,96.1,1,-0.39371038951203235
1,79.6,1,-1.4720026106842306
1,20.2,1,-2.3046558834506436
25,70.95,1,0.4534866620829236
58,104.65,1,1.2377094048383723
3,50.15,1,-1.00982633100572
42,101.75,1,1.003773652042348
15,96.3,1,0.3200953362522478
1,75.9,1,-1.5013015701941146
70,104.0,1,1.3332846597120052
28,103.3,1,0.760100894076092
7,69.35,1,-0.3968742117890188
66,80.45,1,1.1290093946600381
49,75.2,1,0.9102937753849081
2,88.55,1,-0.9701987678681504
2,29.85,1,-1.503738620802857
58,102.1,1,1.2032798532340707
12,84.5,1,0.04466358248414684
1,80.85,1,-1.4624074999992114
18,99.4,1,0.4448239011473303
1,69.4,1,-1.5563625405826718
1,45.85,1,-1.8102691215895144
19,88.2,1,0.4564588347506112
23,48.35,1,0.13917973219352356
9,91.75,1,0.00895064957013745
1,40.2,1,-1.8903939937035898
66,100.05,1,1.2998824907976039
66,99.5,1,1.2850663660379908
2,104.4,1,-0.7819062705076463
9,74.65,1,-0.12026452011217578
64,105.65,1,1.3027064069544503
2,86.2,1,-0.972104105607682
15,101.35,1,0.37330519978875715
1,75.05,1,-1.5082314393639542
5,89.5,1,-0.3612295375348943
66,104.05,1,1.3015222815644838
51,80.0,1,0.9992207741730406
48,117.45,1,1.154097461214725
18,90.0,1,0.3625472937034067
9,71.0,1,-0.14831920210690164
10,102.1,1,0.1401712315397513
9,80.85,1,-0.07908940341739606
37,28.6,1,0.08200204172323372
1,71.15,1,-1.5410536483407726
12,80.45,1,0.06688177740793365
53,98.4,1,1.1200138642955921
12,91.3,1,0.1549429390552665
2,79.85,1,-1.07056001636528
25,74.3,1,0.48659764538243805
3,45.35,1,-1.1167178258509756
5,80.15,1,-0.49542489875216733
5,19.85,1,-1.283520325219852
1,19.95,1,-2.312051913085237
1,100.8,1,-1.326413359047843
16,20.25,1,-0.5960871343817227
1,73.0,1,-1.525268552385801
6,69.25,1,-0.44368386406574795
2,54.85,1,-1.305930114425558
1,35.45,1,-1.9667680506614793
37,64.75,1,0.6297751187855802
52,105.0,1,1.1527148543603076
40,42.35,1,0.4352771920326917
72,103.4,1,1.3437296353238362
1,85.45,1,-1.4283170277964017
4,45.65,1,-0.9306634185660051
1,79.1,1,-1.4758823866570236
41,66.5,1,0.7241435499470023
1,70.5,1,-1.546696021572581
42,73.9,1,0.8157370396554287
16,71.8,1,0.1953235516634217
1,101.45,1,-1.322445064706671
10,79.25,1,-0.04531210667639782
51,97.8,1,1.0907450174980446
24,54.15,1,0.23282036256067332
46,80.4,1,0.897781862577742
60,90.95,1,1.1557571247357403
24,80.25,1,0.48582818783842574
12,101.35,1,0.22182408246904856
4,50.4,1,-0.8821210457303906
1,19.7,1,-2.319536732710625
24,104.65,1,0.6801050233016986
15,55.0,1,-0.07459101550544332
1,75.1,1,-1.5078216608497566
1,56.25,1,-1.685276353557
10,70.3,1,-0.09033182878083289
1,69.2,1,-1.5581363056109254
1,73.65,1,-1.519815968807801
69,104.05,1,1.3343027304617872
39,95.65,1,0.9238293194348394
1,55.2,1,-1.6968174832060632
20,19.4,1,-0.5126197347208562
49,51.8,1,0.6798107969029038
10,80.05,1,-0.016821730022377916
2,49.05,1,-1.3888454275565394
28,106.15,1,0.8141475033847284
1,70.3,1,-1.548442459652619
13,84.45,1,0.13416902559726868
58,93.4,1,1.1537191267468483
48,82.05,1,0.9672045738768635
23,106.4,1,0.665484467578969
23,90.05,1,0.5813301092808456
1,100.25,1,-1.3297909875280738
1,50.6,1,-1.750059438527186
5,94.85,1,-0.38094433019442514
2,70.7,1,-1.12022791527353
3,19.8,1,-1.6649204531894979
9,44.95,1,-0.4252286227580915
71,49.35,1,0.8820331169144896
1,44.4,1,-1.8298705859397897
50,105.95,1,1.142868112525147
36,99.15,1,0.8995773367830343
1,35.9,1,-1.9591179180331588
9,83.3,1,-0.037707909001017385
70,109.5,1,1.3687480097762097
32,80.3,1,0.6653715311710127
1,70.4,1,-1.5475686291144723
39,86.3,1,0.8361931771773361
38,80.3,1,0.7953107265885901
16,59.4,1,0.11340943347676836
11,80.5,1,0.03092851911365035
14,89.8,1,0.17433013939291492
2,70.7,1,-1.0738189743866953
1,85.7,1,-1.426516628084721
2,85.65,1,-0.9624642760086478
31,104.2,1,0.8318747888578781
1,75.35,1,-1.5057767984496342
7,86.5,1,-0.23779937892741668
14,65.45,1,0.05856773460410269
9,74.25,1,-0.17954232266329434
1,31.35,1,-2.04116608118172
39,103.45,1,0.9616893708312841
1,86.05,1,-1.4240047709270072
1,84.3,1,-1.4366664938857545
15,25.4,1,-0.4722776214877463
33,94.5,1,0.8047952329234516
9,75.75,1,-0.1639251256151713
33,104.4,1,0.8630127662892288
5,21.05,1,-1.2512114237979446
22,54.2,1,0.18721621021296198
26,84.95,1,0.5813157485574418
1,69.7,1,-1.5537113190671834
38,99.55,1,0.9197034510903085
5,43.25,1,-0.8459503474862977
5,99.15,1,-0.3779270086727206
11,19.95,1,-0.8581126674905833
47,83.35,1,0.9726024187293104
17,104.2,1,0.4450205001501202
7,51.0,1,-0.5475344063312779
1,69.35,1,-1.5568055089756632
1,74.9,1,-1.5094623933411198
43,107.55,1,1.0406508745470686
2,70.4,1,-1.0924749602592387
9,94.85,1,0.026538547003692965
5,70.25,1,-0.5876966636347652
1,60.0,1,-1.6457190309502658
3,44.3,1,-1.1481226361226362
2,89.55,1,-0.948779478713868
22,94.65,1,0.5623021549577514
20,89.0,1,0.47193286856196964
1,24.8,1,-2.1822214472937373
72,117.8,1,1.445840786123991
4,101.15,1,-0.4939728857056259
9,85.05,1,-0.0833702076658345
1,81.7,1,-1.4559661629875333
2,85.85,1,-1.0129672846859754
12,45.4,1,-0.309753705452332
7,95.6,1,-0.1749849982688963
1,69.65,1,-1.5541524071555546
38,62.3,1,0.632321012869369
18,99.75,1,0.47731784870865807
4,79.15,1,-0.6157562325415583
2,79.65,1,-1.0695450755796851
24,101.05,1,0.642037203906242
1,20.95,1,-2.2829800740416246
69,106.5,1,1.3417097333315942
23,94.75,1,0.6159099274488306
22,55.15,1,0.21540065564018868
3,45.0,1,-1.1831374288464402
1,20.5,1,-2.295894924493586
4,25.2,1,-1.316087623012611
3,84.75,1,-0.7279230382095682
21,69.1,1,0.3407116063801272
13,74.3,1,0.06039178916612768
15,80.2,1,0.22115912106137703
1,71.35,1,-1.5393277566174846
5,49.2,1,-0.8519303146465472
1,45.3,1,-1.8176318028096283
41,73.0,1,0.7834925909327877
5,89.8,1,-0.3296140874806143
13,98.0,1,0.231613679253013
1,74.7,1,-1.5111074549469752
4,87.1,1,-0.5700625133536853
29,25.1,1,-0.11208850718088756
10,98.5,1,0.13396304848949533
7,94.25,1,-0.15161398384837182
1,84.5,1,-1.435206357417678
52,104.2,1,1.1687602121315002
21,55.95,1,0.18956259926373215
32,85.3,1,0.7085317900228391
7,79.7,1,-0.2340176461702978
6,89.5,1,-0.24770803017782894
21,106.1,1,0.6039352926075516
1,24.8,1,-2.1822214472937373
2,40.4,1,-1.4912484986852825
50,95.7,1,1.0783673044574094
10,98.7,1,0.08181008421343328
19,100.0,1,0.49485113349892546
70,45.25,1,0.83589730322565
44,30.35,1,0.2901057300085142
22,48.8,1,0.13181093660283233
